classification_id,workflow_id,workflow_name,user_name,user_id,user_ip,gold_standard,expert,user_device,subject_dimensions,created_at,seconds_spent_classifying,subject_znv_id,!subject_id,already_seen,retired,#file_name,#second_folder,#first_folder,#unprocessed_file_name,#resize_factors,#warehouse,#location,#granite_type,#slab_id,#date_time,#latitude_longitude,#columns_or_rows,#image_dimensions(in),#glare_area(mm^2),#examinable_area(mm^2),#grain_density,"#grain_stats(mm)(number, mean_size, median_size, size_25_percentile, size_75_percentile)",tool_label,subject_type,classification,ellipse_adjusted,success,x,y,rx,ry,angle,#training_subject,#feedback_1_id,#feedback_1_x,#feedback_1_y,#feedback_1_toleranceA,#feedback_1_toleranceB,#feedback_1_theta,#major_to_minor_ratio,#appearance_parameters,#exp_file_name,#cumulative_fnr,#subject_znv_id,#second_folder_name,#first_folder_name,#average_cx,#average_cy,#average_xdim,#average_ydim,#average_angle,#number_of_classifications,#positive_probability,#classification_ids,#subject_history
356248444,14437,Classify,DanielKessler,2034841,576fda0a57d738a264f8,,,Windows NT 10.0; Win64; x64,[None],2021-08-31 15:46:58 UTC,31.00032,67870362,e154,True,"{'id': 91575945, 'workflow_id': 14437, 'classifications_count': 1, 'created_at': '2021-08-31T14:23:40.732Z', 'updated_at': '2021-08-31T16:40:59.107Z', 'retired_at': '2021-08-31T16:40:59.100Z', 'subject_id': 67870362, 'retirement_reason': 'other'}",e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",Ellipse Marker,experiment,Ellipse,True,,905.2675170898438,1811.44873046875,33.404731231376495,17.844796566039637,-118.67531931047031,,,,,,,,,,,,,,,,,,,,,,,
356248490,14437,Classify,DanielKessler,2034841,576fda0a57d738a264f8,,,Windows NT 10.0; Win64; x64,[None],2021-08-31 15:47:06 UTC,6.000064,67870363,e155,True,"{'id': 91575940, 'workflow_id': 14437, 'classifications_count': 1, 'created_at': '2021-08-31T14:23:36.494Z', 'updated_at': '2021-08-31T16:40:59.103Z', 'retired_at': '2021-08-31T16:40:59.091Z', 'subject_id': 67870363, 'retirement_reason': 'other'}",e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",Ellipse Marker,experiment,Ellipse,False,,1726.1356201171875,955.4940185546875,18.788652364414215,9.394326182207108,-135.00026322192446,,,,,,,,,,,,,,,,,,,,,,,
356248548,14437,Classify,DanielKessler,2034841,576fda0a57d738a264f8,,,Windows NT 10.0; Win64; x64,[None],2021-08-31 15:47:14 UTC,7.999745,67870362,e154,True,"{'id': 91575945, 'workflow_id': 14437, 'classifications_count': 1, 'created_at': '2021-08-31T14:23:40.732Z', 'updated_at': '2021-08-31T16:40:59.107Z', 'retired_at': '2021-08-31T16:40:59.100Z', 'subject_id': 67870362, 'retirement_reason': 'other'}",e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",Ellipse Marker,experiment,Ellipse,False,,905.2675170898438,1803.4119873046875,33.76898811994579,16.884494059972894,-132.51045980106463,,,,,,,,,,,,,,,,,,,,,,,
356248587,14437,Classify,DanielKessler,2034841,576fda0a57d738a264f8,,,Windows NT 10.0; Win64; x64,[None],2021-08-31 15:47:20 UTC,4.999838,67870363,e155,True,"{'id': 91575940, 'workflow_id': 14437, 'classifications_count': 1, 'created_at': '2021-08-31T14:23:36.494Z', 'updated_at': '2021-08-31T16:40:59.103Z', 'retired_at': '2021-08-31T16:40:59.091Z', 'subject_id': 67870363, 'retirement_reason': 'other'}",e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",Ellipse Marker,experiment,Ellipse,False,,1726.1356201171875,955.4940185546875,21.13724469933615,10.568622349668075,-135,,,,,,,,,,,,,,,,,,,,,,,
356248667,14437,Classify,DanielKessler,2034841,576fda0a57d738a264f8,,,Windows NT 10.0; Win64; x64,[None],2021-08-31 15:47:30 UTC,8.000681,67870362,e154,True,"{'id': 91575945, 'workflow_id': 14437, 'classifications_count': 1, 'created_at': '2021-08-31T14:23:40.732Z', 'updated_at': '2021-08-31T16:40:59.107Z', 'retired_at': '2021-08-31T16:40:59.100Z', 'subject_id': 67870362, 'retirement_reason': 'other'}",e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",Ellipse Marker,experiment,Ellipse,False,,905.2675170898438,1805.486572265625,28.818511588710358,14.409255794355179,-120.25643716352927,,,,,,,,,,,,,,,,,,,,,,,
358427541,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,"[{'clientWidth': 872, 'clientHeight': 654, 'naturalWidth': 2442, 'naturalHeight': 1832}]",2021-09-08 16:40:07 UTC,17.000052,68315997,e154,False,False,e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427587,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:15 UTC,1.000147,68315998,e155,False,False,e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427607,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,"[{'clientWidth': 872, 'clientHeight': 654, 'naturalWidth': 1955, 'naturalHeight': 1466}]",2021-09-08 16:40:18 UTC,2.000201,68315998,e155,True,False,e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427623,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:20 UTC,1.000096,68315997,e154,True,False,e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427652,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:26 UTC,0.999952,68315998,e155,True,False,e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427667,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:28 UTC,1.000057,68315997,e154,True,False,e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427683,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:30 UTC,0.999981,68315998,e155,True,False,e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427694,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:33 UTC,0.999999,68315997,e154,True,False,e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427709,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:35 UTC,0.999981,68315998,e155,True,False,e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427728,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:38 UTC,2.000266,68315997,e154,True,False,e154_11519-20_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,11519-20_DallasWhite_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3174.jpeg,"(1.537117903930131, 1.5372645372645373)",UnitedStoneInternational,"Cleveland, OH",DallasWhite,11519-20,07:09:2020 15:28:50,"(41.00639088888889, -81.0072268279321)",NoneNone,"[6, 8]",0.0,30967.68,0.03598,"(549, 1.221, 0.622, 0.379, 1.27)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358427745,14437,Classify,DanielKessler,2034841,f5baba50e65476e1c693,,,Windows NT 10.0; Win64; x64,[None],2021-09-08 16:40:41 UTC,0.999974,68315998,e155,True,False,e155_24019-32_x_x_UnitedStoneInternational_Cleveland_OH.jpeg,24019-32_LunaPearl_unknown,7-9-2020_6x8_UnitedStoneInternational_Cleveland_OH,IMG_3070.jpeg,"(1.8860845839017735, 1.8859335038363172)",UnitedStoneInternational,"Cleveland, OH",LunaPearl,24019-32,07:09:2020 14:33:40,"(41.00639088888889, -81.00722681481481)",NoneNone,"[6, 8]",165.27475,30802.40525,0.10625,"(1766, 1.223, 0.661, 0.413, 1.292)",,experiment,Null Ellipse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349568206,14437,Classify,MacroDarkMatter,2221026,5f4b00bfee2ee590a0cc,,,Windows NT 10.0; Win64; x64,"[{'clientWidth': 872, 'clientHeight': 654, 'naturalWidth': 2082, 'naturalHeight': 1562}]",2021-08-02 13:58:03 UTC,5.000097,57026518,n85,False,False,n85_IMG_3091HorVertFlip.jpeg,,,,,,,,,,,,,,,,,Ellipse Marker,negative,Ellipse,False,False,372.1122131347656,1265.1802978515625,58.175836647642285,29.087918323821143,109.53660925178143,True,no_meltpatch,,,,,,,,,,,,,,,,,,,,,
349568234,14437,Classify,MacroDarkMatter,2221026,5f4b00bfee2ee590a0cc,,,Windows NT 10.0; Win64; x64,"[{'clientWidth': 872, 'clientHeight': 654, 'naturalWidth': 2035, 'naturalHeight': 1526}]",2021-08-02 13:58:14 UTC,10.000297,57026502,n69,False,False,n69_IMG_3072HorVertFlip.jpeg,,,,,,,,,,,,,,,,,Ellipse Marker,negative,Ellipse,False,False,1741.45654296875,140.6425323486328,68.84314881893664,34.42157440946832,-128.8844699664855,True,no_meltpatch,,,,,,,,,,,,,,,,,,,,,
349568236,14437,Classify,MacroDarkMatter,2221026,5f4b00bfee2ee590a0cc,,,Windows NT 10.0; Win64; x64,"[{'clientWidth': 872, 'clientHeight': 654, 'naturalWidth': 2024, 'naturalHeight': 1518}]",2021-08-02 13:58:18 UTC,3.000089,57026511,n78,False,False,n78_IMG_3088VertFlip.jpeg,,,,,,,,,,,,,,,,,Ellipse Marker,negative,Ellipse,False,False,1785.345458984375,1441.40966796875,61.51255956111339,30.756279780556696,63.43505052126661,True,no_meltpatch,,,,,,,,,,,,,,,,,,,,,
